sentence,word,word2,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy
Bob sat at,the,THE,190,1520,7,4.709677419354839,0.5835756591681656,0.6373626373626373,0.45041649597043076,0.5824175824175823,1.5277581717208681
His men,will,WILL,114,723,7,3.467741935483871,1.0972057196931395,0.01652892561983471,4.102643365036796,-0.1322314049586777,3.507528761611537
Matthew stood against the wall with his hands,behind,BEHIND,139,963,7,3.9516129032258065,1.0150897457673016,0.09090909090909091,2.3978952727983707,-0.009090909090909094,3.264026877468739
You shouldnt have been racing my truck,in,IN,149,1062,7,3.193548387096774,1.1851362192912867,0.21428571428571427,1.5404450409471488,0.1607142857142857,3.210360124995172
He let Donald go and he fell to the,floor,FLOOR,182,1430,7,4.370967741935484,0.8538028905968512,0.43820224719101125,0.8250747236024933,0.06741573033707865,1.4621868347163063
None of the city,people,PEOPLE,74,412,7,2.806451612903226,1.1851362192912867,0.03571428571428571,3.332204510175204,-0.10714285714285714,3.322519712624402
Alan forgot to shave again,this,THIS,35,164,7,3.3548387096774195,1.2943353784547573,0.14563106796116504,1.9266787871274258,-0.03883495145631069,2.8042751428690633
I,dont,DONT,23,99,7,3.8548387096774195,1.0991319107211477,0.03361344537815126,3.392829131991639,-0.13445378151260506,3.4761410960862236
The,gathered,GATHERED,144,1006,7,1.403225806451613,0.6643048238536587,0.0072992700729927005,4.919980925828125,-0.08029197080291971,3.976877647068111
He probably,doesnt,DOESNT,37,173,7,3.8225806451612905,0.9838731350376212,0.02608695652173913,3.64631983969514,-0.07826086956521738,3.4343463736479234
Brian sniffed and wiped his grubby,hand,HAND,119,771,7,4.17741935483871,0.8593591502552618,0.03225806451612903,3.4339872044851463,-0.4301075268817204,1.9102984748242817
He staggered,into,INTO,66,354,7,4.193548387096774,0.8265811411266338,0.07407407407407407,2.6026896854443837,-0.06481481481481483,3.2118824889630635
Phil let him,go,GO,120,777,7,4.338709677419355,0.886021655123302,0.11818181818181818,2.1355310083308794,-0.08181818181818183,3.087169279012266
I flung out my,hands,HANDS,186,1473,7,3.596774193548387,1.2862409001013775,0.028037383177570093,3.574216545793796,-0.19626168224299065,2.988600361457412
John gave Bernard a,hard,HARD,97,587,7,2.870967741935484,1.247737243353165,0.008,4.828313737302301,-0.10400000000000001,3.6765438010877562
Let me through and youll hear nothing,more,MORE,121,790,7,3.7580645161290325,1.0664093863877941,0.19387755102040816,1.6405284995041314,0.06122448979591835,2.622459916773549
I,cannot,CANNOT,6,21,7,3.725806451612903,0.9945648169122321,0.00847457627118644,4.770684624465664,-0.1271186440677966,3.497947211947915
"Good God,",if,IF,86,497,7,3.564516129032258,1.2363479766666505,0.008928571428571428,4.718498871295094,-0.13392857142857142,3.282611881193925
I dont want to,hear,HEAR,23,102,7,3.870967741935484,0.9832010445602293,0.009259259259259259,4.68213122712422,-0.2592592592592593,2.9690272837268368
After lunch he was told he,had,HAD,59,309,7,3.9838709677419355,0.8587435633924136,0.09278350515463918,2.3774864011671633,-0.15463917525773196,2.545216340500249
He sat his son up on the table and laid his,belt,BELT,195,1589,7,1.7741935483870968,0.8380178572906558,0.009615384615384616,4.6443908991413725,-0.19230769230769232,2.784179231924337
Matthew stood against,the,THE,139,958,7,4.548387096774194,0.7825435483579677,0.5520833333333334,0.5940562779157144,0.5104166666666667,1.9318377699491132
You shouldnt have been racing my truck in,the,THE,149,1063,7,4.064516129032258,0.9729281095193861,0.47474747474747475,0.7449722484245314,0.40404040404040403,2.213025495753117
Michael gave Adam two,pounds.,POUNDS,7,28,7,3.4193548387096775,1.1671513183363313,0.03389830508474576,3.384390263345774,-0.11864406779661019,3.4799803082037215
She was smiling,in,IN,76,425,7,2.4838709677419355,1.1557686461423,0.017241379310344827,4.060443010546419,-0.14655172413793102,3.391132637473343
All the bowls from the empty tables,are,ARE,112,710,7,3.8870967741935485,0.9935008264317503,0.061224489795918366,2.793208009442517,-0.3979591836734694,2.236561898198501
Claudia,still,STILL,83,472,7,2.8548387096774195,1.1430011430017144,0.01652892561983471,4.102643365036796,-0.09917355371900827,3.5778954679223536
Joseph walked into the office and,removed,REMOVED,126,834,7,2.9516129032258065,1.246995331144568,0.00847457627118644,4.770684624465664,-0.11016949152542373,3.472556179739824
Let us,give,GIVE,166,1243,7,3.2903225806451615,1.2332430493726765,0.018518518518518517,3.9889840465642745,-0.12962962962962962,3.124576223947769
The bored,looking,LOOKING,29,130,7,2.435483870967742,1.2755065562926071,0.015873015873015872,4.143134726391533,-0.05555555555555555,3.744384911234532
He slammed,the,THE,65,347,7,4.693548387096774,0.5606994951396111,0.5543478260869565,0.5899629443247145,0.4456521739130435,1.7308983556564268
Men could be paid to do all sorts of,things.,THINGS,122,801,7,4.370967741935484,0.8343815019196178,0.35051546391752575,1.0483504538872215,0.20618556701030927,2.3062627153647983
The last thing Alex felt like doing after work was,more,MORE,173,1328,7,3.7096774193548385,1.0771409755092876,0.059322033898305086,2.824774475410351,-0.07627118644067796,3.4977014150264143
Andy felt good when he got ready to go,out,OUT,188,1502,7,4.532258064516129,0.6946574090280071,0.4659090909090909,0.7637647477738987,0.24999999999999997,1.5552991494521666
He called out but she did not,move.,MOVE,63,338,7,3.6774193548387095,1.098048844032698,0.01098901098901099,4.51085950651685,-0.31868131868131866,1.9741726088399651
In the morning Mickey stood straight with his hand,behind,BEHIND,161,1195,7,3.2419354838709675,1.183014818733563,0.01904761904761905,3.9608131695975777,-0.09523809523809523,3.0342016305916784
He didnt seem to mind that,she,SHE,153,1104,7,3.9193548387096775,0.9460597682705557,0.24074074074074073,1.4240346891027376,0.1388888888888889,2.9845366921944483
Ill,give,GIVE,39,184,7,3.129032258064516,1.2992289134075494,0.00847457627118644,4.770684624465664,-0.11864406779661016,3.458104150072531
He slammed the knife,down,DOWN,65,349,7,3.9516129032258065,1.1369706565822788,0.4,0.916290731874155,0.2,1.9094631313557728
The brothers stood up and,came,CAME,128,851,7,2.6451612903225805,1.1887005467957041,0.009009009009009009,4.709530201312334,-0.07207207207207207,3.3468580118404425
Claudia still teaches and still claims to hate,it.,IT,83,479,7,3.774193548387097,1.1793212112490628,0.06542056074766354,2.7269186854065928,-0.2523364485981308,2.840265047537555
Alec stood,against,AGAINST,72,396,7,3.8548387096774195,1.1139469657086114,0.018518518518518517,3.9889840465642745,-0.17592592592592593,2.9698153459271763
Despite what Frank,had,HAD,130,868,7,3.8548387096774195,0.97252037263921,0.05319148936170213,2.9338568698359033,-0.44680851063829785,1.9160397938007434
Let me through and,youll,YOULL,121,787,7,3.193548387096774,1.083992463790562,0.017857142857142856,4.025351690735149,-0.125,3.248459716097229
Hes got the ability to work but he just,gets,GETS,184,1454,7,3.2903225806451615,1.219877671563881,0.010101010101010102,4.59511985013459,-0.2828282828282828,2.572505640020272
"Jake smiled again at his baby daughter, she",was,WAS,117,756,7,4.129032258064516,0.877475345835378,0.24468085106382978,1.4078005663408542,0.05319148936170212,2.3615662857952846
It,is,IS,164,1220,7,4.387096774193548,0.8561223811259893,0.08035714285714286,2.521274293958875,-0.1875,3.0645641821538896
They turned round just as,Frankie,FRANKIE,108,676,7,2.725806451612903,1.4391408507003114,0.010638297872340425,4.543294782270004,-0.2021276595744681,2.389923783290844
Emma,put,PUT,178,1374,7,3.274193548387097,1.2034016654809334,0.008333333333333333,4.787491742782046,-0.1,3.519635179395169
Dave kicked him in the stomach and Paul,groaned.,GROANED,103,639,7,3.8870967741935485,1.2294852809428007,0.0423728813559322,3.161246712031564,-0.03389830508474577,3.5373025525323514
Ill break your neck if you dont fix that,water.,WATER,115,739,7,1.467741935483871,0.9182617565936316,0.008333333333333333,4.787491742782046,-0.09166666666666667,3.5293514142369826
I know Richard,drinks,DRINKS,203,1687,7,3.0806451612903225,1.2713538298011193,0.027522935779816515,3.592735593561034,-0.1743119266055046,3.1044434615943777
Bruce is looking for someone to take,the,THE,179,1392,7,3.774193548387097,1.0776318121606496,0.09090909090909091,2.3978952727983707,-0.1111111111111111,2.7378734686792434
They say he can breathe fire and kill a man with a,single,SINGLE,200,1655,7,4.016129032258065,1.093826723530982,0.17272727272727273,1.7560413866259759,0.027272727272727282,3.1083908609759923
You shouldnt have been racing my truck in the,first,FIRST,149,1064,7,4.032258064516129,1.254078486516587,0.04310344827586207,3.144152278672264,-0.08620689655172414,3.4368182928312114
Steve sat down,to,TO,45,222,7,3.6129032258064515,1.1784240477785854,0.04716981132075472,3.0540011816779664,-0.13207547169811318,3.0481217923605306
Youre getting up early in the,morning.,MORNING,58,303,7,4.887096774193548,0.31905797354278237,0.9390243902439024,0.06291382541056932,0.9146341463414633,0.2939679520816503
Brian sat down at an empty table,and,AND,191,1536,7,4.354838709677419,0.7264730472034471,0.3523809523809524,1.0430424375132987,0.28571428571428575,2.690566110231836
Despite what Frank had told her Ellen thanked the,young,YOUNG,130,874,7,2.193548387096774,1.0839924637905622,0.0078125,4.852030263919617,-0.125,3.727151492270646
He drank too much at times and washed too,little,LITTLE,154,1118,7,3.4193548387096775,1.443451999653633,0.41379310344827586,0.8823891801984737,0.10344827586206895,1.5547448097569134
Michael knew they never hit him and,that,THAT,168,1270,7,3.306451612903226,1.1392938520095965,0.05217391304347826,2.953172659135195,-0.1217391304347826,3.3604644037600266
He,didnt,DIDNT,153,1099,7,3.774193548387097,1.0467648026604839,0.03333333333333333,3.4011973816621555,-0.05833333333333333,3.565937269057182
They say he can breathe fire and kill,a,A,200,1651,7,3.193548387096774,1.252390627761783,0.037037037037037035,3.295836866004329,-0.08333333333333333,3.1668784166764428
Ted smiled,and,AND,46,227,7,3.9838709677419355,0.9833354994045582,0.11965811965811966,2.1231166051824975,-0.00854700854700853,3.419125349964409
I know Richard drinks a,little,LITTLE,203,1689,7,3.4516129032258065,1.0350800928040795,0.009900990099009901,4.61512051684126,-0.43564356435643564,2.3691016057495893
He staggered into the chair,at,AT,66,357,7,2.4193548387096775,0.9503819266229829,0.01904761904761905,3.9608131695975777,-0.3238095238095238,2.687199206629204
Normally,they,THEY,50,250,7,4.016129032258065,0.9142216161334216,0.09278350515463918,2.3774864011671633,-0.25773195876288657,2.3545211782957676
Things were looking,up,UP,9,35,7,4.516129032258065,0.8635028830174082,0.3229166666666667,1.1303609869826898,0.09375000000000003,2.260560472894577
The dead must not kill the,living.,LIVING,55,285,7,3.838709677419355,1.282844538926036,0.5833333333333334,0.5389965007326869,0.53125,1.832689152371319
Despite what,Frank,FRANK,130,867,7,2.6451612903225805,1.4383138374049105,0.010416666666666666,4.564348191467836,-0.17708333333333334,2.570020555818337
He came back,to,TO,201,1659,7,4.161290322580645,0.8335888908336085,0.18421052631578946,1.6916760106710724,0.12280701754385964,3.279490458515576
Ross sat,back,BACK,27,120,7,3.532258064516129,1.126691688892371,0.010101010101010102,4.59511985013459,-0.3434343434343434,2.4707622240882103
She,had,HAD,52,262,7,3.935483870967742,1.0692569465607302,0.008,4.828313737302301,-0.07200000000000001,3.6738789498571522
Claudia still teaches,and,AND,83,474,7,3.0483870967741935,1.2204194301159532,0.009174311926605505,4.6913478822291435,-0.13761467889908258,3.1065439782223128
It is,not,NOT,164,1221,7,3.9193548387096775,1.044868602559933,0.046875,3.060270794691562,-0.0078125,3.821949061218979
Let us leave these poor people,in,IN,69,379,7,3.338709677419355,1.2406178839607196,0.04597701149425287,3.079613757534693,-0.6666666666666667,1.146211584561684
Lawrence rubbed the back of his,neck,NECK,137,941,7,4.161290322580645,0.9614461168690199,0.3473684210526316,1.0573693301340605,0.11578947368421055,2.139994286448889
William sat down and tucked into,his,HIS,71,393,7,4.129032258064516,1.032010150028589,0.3655913978494624,1.0062389685370945,0.16129032258064516,2.081648810118146
She was smiling in,the,THE,76,426,7,3.5,1.251228904114592,0.26126126126126126,1.34223437132586,0.17117117117117117,3.0242760451872375
I flung out,my,MY,186,1472,7,3.870967741935484,0.9492684149030362,0.32653061224489793,1.1192315758708453,0.05102040816326531,2.22337445312083
Lewis sat down and Lucy,laid,LAID,138,950,7,2.4516129032258065,1.1829030606851594,0.008547008547008548,4.762173934797756,-0.12820512820512822,3.46877447778577
All,the,THE,112,704,7,4.354838709677419,0.7912798140043551,0.17592592592592593,1.7376922479577792,0.055555555555555566,3.0674545287477053
The bored looking soldier,continued,CONTINUED,54,277,7,3.1129032258064515,1.0259715700799774,0.008695652173913044,4.74493212836325,-0.1217391304347826,3.370923919333471
Michael knew they,never,NEVER,168,1266,7,3.032258064516129,1.1157257718116567,0.01,4.605170185988091,-0.32,2.514055201475241
You know better than to talk to,your,YOUR,147,1042,7,3.7903225806451615,1.0579456860178234,0.010101010101010102,4.59511985013459,-0.1717171717171717,2.605590806424213
Helen ran to the,toilet.,TOILET,5,20,7,3.6774193548387095,1.2383780183532653,0.01818181818181818,4.007333185232471,-0.19999999999999998,3.107192722612524
She,saw,SAW,75,416,7,3.6451612903225805,1.1176200444350033,0.02459016393442623,3.7054087560651467,-0.07377049180327869,3.6301733113790777
She wound,up,UP,142,987,7,4.354838709677419,0.9425597201334142,0.425531914893617,0.8544153281560676,0.30851063829787234,2.095523518184116
Phil let him go,and,AND,120,778,7,3.7419354838709675,1.0071137769407488,0.11711711711711711,2.144580843850797,-0.01801801801801803,3.2507805518199984
He had another shock when they told him he was,moving,MOVING,156,1141,7,2.870967741935484,1.078612815378964,0.009009009009009009,4.709530201312334,-0.13513513513513514,3.1755231076994073
"Powerful in the wrong hands,",is,IS,51,260,7,2.4193548387096775,1.3972852730636165,0.04504504504504504,3.100092288878234,-0.0900900900900901,3.2738984986343223
He came back to his senses when he heard his,dad,DAD,201,1666,7,3.467741935483871,1.0035631917582122,0.009708737864077669,4.634728988229636,-0.21359223300970875,2.7769738329472564
Burn him,"now,","NOW,",84,481,7,3.0161290322580645,1.260912179361173,0.26262626262626265,1.3370233121131077,0.12121212121212124,2.583294557589407
I,knew,KNEW,24,104,7,3.9838709677419355,1.123401384903155,0.017241379310344827,4.060443010546419,-0.16379310344827586,3.357850296599144
I knew,I,I,24,105,7,3.725806451612903,1.0428421888173525,0.009523809523809525,4.653960350157523,-0.13333333333333333,3.0123601850862154
Alice is looking for,somewhere,SOMEWHERE,34,157,7,3.3548387096774195,1.3069395384506204,0.00980392156862745,4.624972813284271,-0.14705882352941177,2.844778203995609
James walked in to wake Samuel at four thirty in,the,THE,165,1240,7,4.741935483870968,0.5987824770196832,0.8192771084337349,0.19933290262049128,0.7108433734939759,0.6672300490601467
Alan,forgot,FORGOT,35,160,7,3.2096774193548385,1.4041752351317003,0.008130081300813009,4.812184355372417,-0.08943089430894309,3.6219308203575444
The police officer got out of the van and picked up,the,THE,198,1628,7,4.451612903225806,0.862277186327161,0.425531914893617,0.8544153281560676,0.22340425531914895,1.970745688620334
He rose,from,FROM,194,1567,7,4.274193548387097,0.7927820869159088,0.10101010101010101,2.2925347571405443,-0.16161616161616166,2.6219100001237234
Lewis sat,down,DOWN,138,947,7,4.661290322580645,0.6257729223900755,0.3333333333333333,1.0986122886681098,0.27619047619047615,2.7417727734954083
They were definitely holding hands underneath,the,THE,82,470,7,4.467741935483871,0.7621742396953657,0.8352941176470589,0.179971379449001,0.7882352941176471,0.7291198604458816
Andrew closed the office door on the way,out.,OUT,100,615,7,4.596774193548387,0.8190293619379906,0.7058823529411765,0.3483066942682157,0.5764705882352942,1.0536785577914085
Andrew closed the office door,on,ON,100,612,7,2.5806451612903225,1.3495401414322061,0.019417475728155338,3.9415818076696905,-0.23300970873786409,2.8073052791645554
He was leaning against his truck,smoking,SMOKING,93,557,7,3.435483870967742,1.2363479766666507,0.027522935779816515,3.592735593561034,-0.12844036697247707,3.1388001028718344
Roger smiled and sat,down.,DOWN,8,32,7,4.629032258064516,0.6068967278595434,0.5876288659793815,0.5316597106688326,0.5463917525773196,1.8505023694599667
James was only in,the,THE,205,1716,7,3.967741935483871,1.0237786315455637,0.21428571428571427,1.5404450409471488,0.1607142857142857,3.2126161208810267
Lawrence rubbed the,back,BACK,137,938,7,3.661290322580645,1.1299724120685246,0.15966386554621848,1.834684513945089,0.03361344537815125,3.3937418338181025
I mostly,just,JUST,187,1483,7,3.064516129032258,1.1575973951438325,0.022900763358778626,3.7765850345330416,-0.06870229007633588,3.8446400852330815
Lawrence rubbed the back,of,OF,137,939,7,4.241935483870968,0.8432078457766332,0.8255813953488372,0.1916674192121923,0.7790697674418605,0.7900807785789448
Dexter opened his letter and found a photograph,inside.,INSIDE,104,647,7,4.580645161290323,0.7139910248040889,0.12903225806451613,2.0476928433652555,-0.4301075268817204,1.7380075190644653
None of the city people dress like,that.,THAT,74,415,7,4.032258064516129,1.0237786315455637,0.18269230769230768,1.6999519199749322,0.028846153846153827,2.862245774745164
Brian sniffed and,wiped,WIPED,119,768,7,3.338709677419355,1.3783281436973167,0.0782608695652174,2.5477075510270306,-0.008695652173913035,3.4225438490880733
No-one else had dared,step,STEP,73,405,7,3.403225806451613,1.0629324951092494,0.009523809523809525,4.653960350157523,-0.3333333333333333,2.7196760206019293
He heaved his shoulders and,swung,SWUNG,87,508,7,3.0,1.25450009637436,0.017699115044247787,4.034240638152395,-0.22123893805309736,3.1719022297032784
You know better than to talk,to,TO,147,1041,7,4.403225806451613,0.838806283335106,0.297029702970297,1.213923135179104,0.2079207920792079,2.6209900860788595
I mostly just pick a dry white,and,AND,187,1488,7,2.3225806451612905,1.251545844780151,0.01,4.605170185988091,-0.53,2.0783828033751828
He was built with,muscle,MUSCLE,158,1157,7,3.338709677419355,1.2139023698433782,0.10344827586206896,2.268683541318364,0.0,3.428915177198842
It had been two weeks since Philip had been sent,to,TO,163,1218,7,4.225806451612903,0.8573568769094488,0.10309278350515463,2.272125885509337,-0.10309278350515463,2.543732508647163
Follow,me,ME,62,325,7,4.370967741935484,0.8538028905968512,0.4835164835164835,0.7266698725985888,0.2967032967032967,1.79668519161019
The truck was an older version of the,ones,ONES,174,1337,7,3.0806451612903225,1.2713538298011193,0.02857142857142857,3.5553480614894135,-0.17142857142857143,2.9806950336315343
Men could be paid to do all,sorts,SORTS,122,799,7,3.7580645161290325,1.003036110213578,0.1553398058252427,1.8621402659898545,-0.05825242718446602,2.799996526757199
He knocked on the door so hard,that,THAT,181,1416,7,4.483870967741935,0.7184212081070996,0.3333333333333333,1.0986122886681098,0.07526881720430106,2.0499167537160248
Jacques sighed and tried to,move,MOVE,124,815,7,3.435483870967742,1.1959078826021743,0.015748031496062992,4.151039905898646,-0.03937007874015748,3.804359855334119
She wound up talking to Barry about her time in,India.,INDIA,142,995,7,3.225806451612903,1.395770600235685,0.009433962264150943,4.663439094112067,-0.17924528301886794,2.92244452441618
She wound up talking to Barry about her time,in,IN,142,994,7,4.17741935483871,0.7579998172149763,0.3673469387755102,1.001448540214462,0.23469387755102042,2.374946575405917
Underneath the table her hand was,gripping,GRIPPING,109,685,7,3.4838709677419355,1.1414965081679853,0.00980392156862745,4.624972813284271,-0.2549019607843137,2.752411985195939
Thomas,stepped,STEPPED,47,232,7,3.0483870967741935,1.2985164214902936,0.008130081300813009,4.812184355372417,-0.08943089430894309,3.6140680419368962
Scott got up and washed his,plate.,PLATE,43,213,7,3.6774193548387095,1.156226104559636,0.03333333333333333,3.4011973816621555,-0.5222222222222223,1.523796057714514
He sat his son,up,UP,195,1582,7,3.403225806451613,1.1936948757418244,0.012048192771084338,4.418840607796597,-0.7831325301204819,0.6946396259479248
Andrew closed the office door on,the,THE,100,613,7,3.1774193548387095,1.3247232132601878,0.12745098039215685,2.0600234558227344,-0.009803921568627472,2.8568669170457
Why dont you tell me,what,WHAT,177,1367,7,3.967741935483871,0.922714135002763,0.19801980198019803,1.6193882432872684,0.04950495049504952,2.759119352468941
He put,his,HIS,157,1144,7,4.274193548387097,0.7052346392167197,0.2127659574468085,1.547562508716013,0.021276595744680854,2.3934662511595852
Andrew,closed,CLOSED,100,608,7,3.096774193548387,1.3755437365370788,0.008403361344537815,4.77912349311153,-0.12605042016806722,3.4433688080818117
Billy wrote on,the,THE,2,7,7,4.532258064516129,0.7403530822582609,0.5280898876404494,0.6384887680220813,0.3820224719101123,1.6120584221646652
Tell me what really happened to,the,THE,78,442,7,4.274193548387097,0.8525632487226085,0.12380952380952381,2.0890109926959863,-0.009523809523809518,2.924274967239983
Finally Maria sat down,with,WITH,152,1091,7,3.435483870967742,1.1681703185658383,0.039603960396039604,3.228826155721369,-0.29702970297029707,2.5888357355854126
He came back to his senses when he,heard,HEARD,201,1664,7,4.193548387096774,0.8065044932424783,0.15841584158415842,1.842531794601478,-0.03960396039603961,2.719404073816939
Henry,washed,WASHED,197,1605,7,2.725806451612903,1.3203247841706978,0.008264462809917356,4.795790545596741,-0.1322314049586777,3.546795432509312
He was built,with,WITH,158,1156,7,3.2903225806451615,1.1218704634933592,0.09183673469387756,2.3877429013343523,-0.30612244897959184,2.35494889245356
Youll demand,nothing,NOTHING,12,46,7,3.225806451612903,1.03098480437053,0.08411214953271028,2.4756042571256867,-0.08411214953271028,3.0837030929330655
In the morning at breakfast Mike smiled at the letter he,received.,RECEIVED,162,1208,7,4.419354838709677,0.9152333232350153,0.31521739130434784,1.1544927470625663,0.13043478260869568,2.125866023911435
He knocked on the door,so,SO,181,1414,7,2.725806451612903,0.9610335085458042,0.009174311926605505,4.6913478822291435,-0.2018348623853211,3.040681060737255
His men will not,follow,FOLLOW,114,725,7,3.596774193548387,1.0316257648330482,0.015748031496062992,4.151039905898646,-0.047244094488188976,3.810343450512289
He,let,LET,182,1422,7,3.629032258064516,1.1048903360424798,0.00819672131147541,4.804021044733257,-0.07377049180327869,3.6189806755923386
She was,smiling,SMILING,76,424,7,3.7580645161290325,1.1406854981130863,0.007462686567164179,4.897839799950911,-0.06716417910447761,3.926798667031613
Run along home now and bring us some men,to,TO,140,974,7,3.4516129032258065,1.2633214010906837,0.27358490566037735,1.296143264125593,0.1509433962264151,2.8347193524787704
"It is a narrow ship, much",like,LIKE,95,573,7,4.306451612903226,0.8605890029779235,0.15151515151515152,1.8870696490323797,0.01010101010101011,2.688958976339628
He,drank,DRANK,154,1110,7,3.4838709677419355,1.2111765785339526,0.008264462809917356,4.795790545596741,-0.09090909090909091,3.5950763889941375
He was leaning,against,AGAINST,93,554,7,4.580645161290323,0.736593557361653,0.20952380952380953,1.5629178967992075,0.10476190476190476,2.9358914221670855
Lets get out,and,AND,98,594,7,3.967741935483871,0.9575881919832243,0.10869565217391304,2.2192034840549946,-0.41304347826086957,1.7885176910782594
She saw the throwing knife in,his,HIS,75,421,7,3.596774193548387,1.1082355999050382,0.14285714285714285,1.9459101490553132,-0.2653061224489796,2.261900580261783
Alan forgot to shave again this,morning.,MORNING,35,165,7,4.564516129032258,0.8612032707242125,0.6483516483516484,0.43332206261113054,0.5824175824175825,1.488049394263909
We barely,escaped,ESCAPED,32,145,7,4.0,1.0712333936199698,0.010526315789473684,4.553876891600541,-0.26315789473684215,2.384654428193845
The last thing Alex felt like,doing,DOING,173,1324,7,4.612903225806452,0.6364563449332697,0.3118279569892473,1.165303663166782,-0.06451612903225806,1.8798870023112717
Dave,kicked,KICKED,103,632,7,2.8548387096774195,1.377176657996154,0.00819672131147541,4.804021044733257,-0.09016393442622951,3.5855741153455103
He held his mother tight and,she,SHE,133,901,7,4.080645161290323,0.855040735234661,0.009259259259259259,4.68213122712422,-0.23148148148148145,3.0166805342647485
Shut your smart foul,mouth,MOUTH,77,433,7,4.548387096774194,0.9696614138634657,0.8160919540229885,0.2032282416132683,0.7816091954022989,0.8536796783941576
The truck was an older version of the ones the,others,OTHERS,174,1339,7,2.629032258064516,1.204280221294602,0.01680672268907563,4.085976312551584,-0.10084033613445378,3.5322092355536037
A horse has thrown,a,A,13,52,7,3.2419354838709675,1.223881006095327,0.12,2.120263536200091,0.009999999999999995,2.850424246319287
He slammed the,knife,KNIFE,65,348,7,2.403225806451613,1.234207483411924,0.010869565217391304,4.5217885770490405,-0.6521739130434782,1.4833571724349222
He folded,his,HIS,155,1122,7,4.290322580645161,0.8373865819790025,0.35,1.0498221244986778,0.13999999999999999,2.359177617951968
Lewis,sat,SAT,138,946,7,3.274193548387097,1.3203247841706978,0.041666666666666664,3.1780538303479458,-0.041666666666666664,3.569970492247046
The speaker turned to her with a smile and a,bow,BOW,199,1640,7,2.5,1.1416123197147927,0.00847457627118644,4.770684624465664,-0.11016949152542373,3.43608767548131
He drank too much at times and washed,too,TOO,154,1117,7,2.7580645161290325,1.3752553726605579,0.13131313131313133,2.030170492673053,-0.09090909090909088,2.6617204794395914
She,would,WOULD,127,838,7,3.629032258064516,1.0748064403362405,0.007936507936507936,4.836281906951478,-0.0873015873015873,3.711965292865226
He uses his,belt,BELT,20,86,7,2.3548387096774195,1.041700598777494,0.008547008547008548,4.762173934797756,-0.13675213675213677,3.426235609859889
He called out but she,did,DID,63,336,7,3.161290322580645,1.4279820496081779,0.05319148936170213,2.9338568698359033,-0.3404255319148936,2.1053038551345393
The last,thing,THING,173,1320,7,4.387096774193548,0.8561223811259893,0.05405405405405406,2.917770732084279,-0.16216216216216217,3.144838333320529
Come within,the,THE,61,319,7,3.370967741935484,1.1905897556066378,0.297029702970297,1.213923135179104,0.18811881188118812,2.6348835846444945
He knocked on the,door,DOOR,181,1413,7,4.935483870967742,0.24767560367065308,0.75,0.2876820724517809,0.6071428571428572,0.8694580639999576
His men will,not,NOT,114,724,7,3.596774193548387,0.9314131238027312,0.058333333333333334,2.8415815937267324,0.0,3.6246435566244717
"Burn him now, dont",wait,WAIT,84,483,7,3.8548387096774195,1.1430011430017144,0.4946236559139785,0.7039580966641609,0.3763440860215054,1.9143004347503023
He was built with muscle and liked to throw his,weight,WEIGHT,158,1163,7,4.193548387096774,0.9553766689570766,0.7386363636363636,0.30294954458256934,0.6704545454545454,1.1142837125488467
While they sat drinking their,"tea,","TEA,",146,1030,7,4.338709677419355,0.8086326931084526,0.21153846153846154,1.5533484457830569,0.08653846153846154,2.876991562504561
Men could be,paid,PAID,122,795,7,2.774193548387097,1.233671779804322,0.007246376811594203,4.927253685157204,-0.050724637681159424,4.032496281711778
Hes got the ability,to,TO,184,1449,8,4.491525423728813,0.8381605754296481,0.7555555555555555,0.2803019651541584,0.7111111111111111,1.1056807948825054
Bob sat at the entrance,to,TO,190,1522,8,3.9491525423728815,1.18064460496213,0.16326530612244897,1.8123787564307907,-0.22448979591836735,2.2248302711725216
A smile came to his,lips,LIPS,150,1070,8,3.9152542372881354,1.303683582210361,0.36363636363636365,1.0116009116784799,-0.10227272727272724,1.345102122721992
Duncan took,a,A,105,649,8,4.423728813559322,0.7702079842374076,0.1523809523809524,1.881371627917742,-0.009523809523809518,2.8486466014025242
Alan,told,TOLD,169,1275,8,3.016949152542373,1.2797026247198162,0.007692307692307693,4.867534450455582,-0.13076923076923078,3.7281719568494815
Ill break your neck if you,dont,DONT,115,736,8,4.016949152542373,1.025393539653465,0.05454545454545454,2.908720896564361,-0.03636363636363637,3.2356792700284123
He put his hands,in,IN,157,1146,8,4.169491525423729,0.9313050237922785,0.08602150537634409,2.45315795147342,-0.21505376344086022,2.1388551135737455
Lewis sat down,and,AND,138,948,8,4.47457627118644,0.8378118503987724,0.22772277227722773,1.4796263009121098,0.09900990099009901,2.69876105457621
Alec stood against the,wall,WALL,72,398,8,4.305084745762712,0.9145233785615927,0.5757575757575758,0.5520685823000396,0.5252525252525253,1.9093905473310866
Follow me closely and,watch,WATCH,62,328,8,3.9152542372881354,0.8766734852647355,0.12612612612612611,2.0704728716970755,0.027027027027027015,3.2438363729994637
Normally they want to cut,things,THINGS,50,254,8,2.847457627118644,1.3106139561820254,0.008928571428571428,4.718498871295094,-0.13392857142857142,3.229423624792881
Tommy came out of the staff room toilet looking,a,A,167,1261,8,2.0,1.217685764345488,0.025210084033613446,3.6805112044434196,-0.05882352941176471,3.5538724730031706
